collection_id,collection_id2,collection_name,mms_id,title,uri,url,handle
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360002171,Differentiating professional doctorates / Ruth Neumann.,http://hdl.handle.net/1959.14/99166,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360002171,1959.14/99166
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360102171,"Public sector performance reporting  : the intellectual capital question? / James Guthrie, Tyrone Carlin and K. Yongvanich.",http://hdl.handle.net/1959.14/96077,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360102171,1959.14/96077
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360202171,"Strategic, operational and analytical customer relationship management  : attributes and measures / Reiny Iriana & Francis Buttle.",http://hdl.handle.net/1959.14/97173,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360202171,1959.14/97173
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360402171,A new model of customer-organisation attachment / Abdullah H. Aldlaigen & Francis A. Buttle.,http://hdl.handle.net/1959.14/93771,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360402171,1959.14/93771
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360502171,"Recent developments in intellectual capital and intellectual property universities / James Guthrie, Emidia Vagnoni and Peter Steane.",http://hdl.handle.net/1959.14/99572,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360502171,1959.14/99572
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360602171,"Reflections on Schumpeter's ""lost"" seventh chapter to The theory of economic development / John A. Mathews.",http://hdl.handle.net/1959.14/100442,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360602171,1959.14/100442
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360702171,"The strategic significance of intellectual capital information in annual reporting / James Guthrie, Christina Boedker & Suresh Cuganesan.",http://hdl.handle.net/1959.14/97185,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360702171,1959.14/97185
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360802171,The accounting for 'Rational Management' and financial management in New Zealand education sector / Stuart Tooley and James Guthrie.,http://hdl.handle.net/1959.14/99169,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360802171,1959.14/99169
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209360902171,"Modelling business-to-business relationship quality / Francis A. Buttle, Sergio A. Biggemann.",http://hdl.handle.net/1959.14/98966,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209360902171,1959.14/98966
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209361002171,"An evolutionary theory of the economy as a whole  : reflections on Schumpeter's ""lost"" seventh chapter to The theory of economic development / John A. Mathews.",http://hdl.handle.net/1959.14/99596,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209361002171,1959.14/99596
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209361102171,"Visualising intellectual capital at an Australian public sector organisation / Christina Boedker, James Guthrie & Suresh Cuganesan.",http://hdl.handle.net/1959.14/97179,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209361102171,1959.14/97179
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209361302171,Purposive morality  : justifying moral values / Robert Spillane and John Martin.,http://hdl.handle.net/1959.14/98855,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209361302171,1959.14/98855
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209361402171,"Nonprofit boards in Australia  : a distinctive governance approach / Peter Steane, Michael Christie.",http://hdl.handle.net/1959.14/99375,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209361402171,1959.14/99375
81268064900002100,81284603330002100,MGSM Working Papers In Management Collection; Macquarie University authors,99245209361602171,"Purposive morality  : rationality and moral justification in management / Robert Spillane, John Martin.",http://hdl.handle.net/1959.14/98751,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209361602171,1959.14/98751
